cc_num,amt,first,last,street,city,zip,lat,long,city_pop,job,dob_year,dob_month,log_amount,distance_from_origin,is_fraud
3524574586339330,692.8923578048116,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.542316844449282,85.01906361875552,1
3524574586339330,967.86,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.876120122608524,85.01906361875552,1
3524574586339330,640.2762400148976,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.463460315748979,85.01906361875552,1
3543686529238623,179.54666569704764,36,221,684,623,57701,29.867669908497287,-92.21281949892216,49801,174,1977,7,5.195989280076051,96.92926176188362,1
3524574586339330,346.6564057384259,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.851214652201322,85.01906361875552,1
3524574586339330,22.55,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,3.159125820462427,85.01906361875552,1
3524574586339330,856.3077229764388,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.753796924131756,85.01906361875552,1
3560725013359375,223.9447036507081,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,5.415854610447693,107.56778306584178,1
3524574586339330,112.58976977389325,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,4.732593447424596,85.01906361875552,1
3524574586339330,941.8918025508503,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.848951538564766,85.01906361875552,1
4005676619255478,478.24723935982627,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.172216621574946,95.86997208870982,1
4005676619255478,332.0859385565037,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,5.808400530428398,95.86997208870982,1
3524574586339330,645.4301165664982,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.471465097344472,85.01906361875552,1
4005676619255478,1128.26,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.029317829930528,95.86997208870982,1
4005676619255478,701.81,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.555086585010803,95.86997208870982,1
4005676619255478,1022.9774440175448,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.931449778030232,95.86997208870982,1
4005676619255478,1030.8519388454397,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.939110465637679,95.86997208870982,1
4005676619255478,957.3977663883948,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.865262896795442,95.86997208870982,1
6564459919350820,955.16,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.862925263064343,99.87067903488992,1
3524574586339330,777.45,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.657304763135683,85.01906361875552,1
3524574586339330,963.6566191361984,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.871772202922635,85.01906361875552,1
4005676619255478,1041.4026870526118,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.94928360356308,95.86997208870982,1
3524574586339330,387.9057273179273,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.963336968021446,85.01906361875552,1
3527351879456990,390.6917103916665,25,74,791,718,36555,27.95773586750523,-82.11925480742514,97524,240,1984,5,5.970475077291515,86.74795101305854,1
6523898490172149,957.1023262286718,101,433,551,63,54071,42.36276404228434,-90.35954863172778,2416,352,1958,8,6.864954584614084,99.79705309392575,1
3534337966445218,237.25143310433998,30,137,745,678,45599,28.774586276330766,-86.43612244148946,77113,212,1981,6,5.473326557644615,91.09983577424364,1
4005676619255478,743.627959260024,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.6128847101024775,95.86997208870982,1
3524574586339330,332.12112624809004,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.80850616632894,85.01906361875552,1
6564459919350820,692.4257794589004,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.5416442108968615,99.87067903488992,1
6040627199378925,724.313152244823,144,411,526,86,57267,40.078315844747785,-90.46378466663501,15642,324,1965,8,6.586603495728771,98.94426581243943,1
4005676619255478,1128.26,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.029317829930528,95.86997208870982,1
4005676619255478,607.7682364117148,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.4114376310925945,95.86997208870982,1
3524574586339330,546.1853636058454,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.304787618154277,85.01906361875552,1
4005676619255478,1077.69,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.983502620920317,95.86997208870982,1
4005676619255478,1087.683146368727,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.992724122257277,95.86997208870982,1
3524574586339330,353.08,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.86952287630274,85.01906361875552,1
4005676619255478,963.160029091874,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.87125728611522,95.86997208870982,1
3524574586339330,859.6781976159333,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.757720680343462,85.01906361875552,1
6564459919350820,955.16,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.862925263064343,99.87067903488992,1
4005676619255478,976.9817021621931,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.885490960414183,95.86997208870982,1
3524574586339330,164.12298033906092,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.1066905316643485,85.01906361875552,1
4005676619255478,688.874011064378,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.536508988258914,95.86997208870982,1
4005676619255478,1114.2549988345288,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.016838356253007,95.86997208870982,1
3560725013359375,24.84,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,3.2519236789144013,107.56778306584178,1
4005676619255478,785.2935599532052,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.667330208646246,95.86997208870982,1
3524574586339330,946.8878079093996,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.85423614916444,85.01906361875552,1
4005676619255478,326.94,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,5.7928306648217225,95.86997208870982,1
3524574586339330,455.38047645122333,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.123326839796924,85.01906361875552,1
3560157599669603,24.5818023529412,46,369,576,527,79024,31.793554976635086,-102.39068172160918,1680,108,1969,8,3.241881253126763,107.21325403824002,1
3524574586339330,353.8947927465142,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.871821387092046,85.01906361875552,1
3557477905024789,768.9868716580615,44,345,594,542,75555,31.48023084113091,-100.73483530846495,9509,119,1970,8,6.646373464907655,105.53914903216932,1
6564459919350820,955.16,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.862925263064343,99.87067903488992,1
4005676619255478,875.8585461787699,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.7763456865224665,95.86997208870982,1
6306172173592629,671.6012798688618,121,423,540,73,55511,41.333560568082575,-90.40650968314458,8374,340,1961,8,6.5111527021721285,99.40724431510948,1
4005676619255478,326.94,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,5.7928306648217225,95.86997208870982,1
3560725013359375,24.9632893665771,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,3.2566835928450755,107.56778306584178,1
3524574586339330,10.069736905795741,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.4042149800240042,85.01906361875552,1
4005676619255478,462.39078889754364,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.138570734583508,95.86997208870982,1
6564459919350820,930.493200576642,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.836788890580372,99.87067903488992,1
4208772017537395,907.0964583040396,308,327,430,177,69382,31.41904237241481,-90.85889466865068,65776,219,1991,5,6.811350604571493,96.13789556677719,1
3524574586339330,45.06926614156722,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,3.830146049616857,85.01906361875552,1
4005676619255478,718.7008492229902,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.578835638481091,95.86997208870982,1
4005676619255478,963.0872125114045,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.871181759928606,95.86997208870982,1
6561215185316227,780.7118600373136,98,434,553,61,53824,42.539161975668684,-90.35149985164966,1394,354,1958,8,6.661486207219816,99.86477770983534,1
3524574586339330,696.4503006480232,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.547431257605645,85.01906361875552,1
3524574586339330,13.25,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.6567569067146595,85.01906361875552,1
3524574586339330,777.45,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.657304763135683,85.01906361875552,1
6564459919350820,780.52,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.661240741344687,99.87067903488992,1
3527225657881598,388.982344783605,25,73,792,719,36391,27.942977370275592,-82.04125952416432,97892,241,1984,5,5.966101468313356,86.66936164889538,1
3524574586339330,10.740737400493419,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.4630646233723508,85.01906361875552,1
6564459919350820,900.0517412232551,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.803562682400408,99.87067903488992,1
4005676619255478,454.6028734342415,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.121621538476408,95.86997208870982,1
4819918573362532,832.6993647061258,254,355,462,147,65340,34.30796351149974,-90.72707741622945,49050,254,1982,6,6.725872863398916,96.99710787851815,1
4005676619255478,720.351623533342,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.5811267070766295,95.86997208870982,1
4005676619255478,586.5427279637884,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.37594897182273,95.86997208870982,1
4005676619255478,1128.26,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.029317829930528,95.86997208870982,1
4005676619255478,989.4711856403185,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.898180774993926,95.86997208870982,1
3524574586339330,22.55,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,3.159125820462427,85.01906361875552,1
3524574586339330,269.0308286794981,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.598536132774738,85.01906361875552,1
3524574586339330,379.91728077740663,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.942582240734279,85.01906361875552,1
3540273197533726,378.68496441925373,33,191,707,643,53282,29.46856503000091,-90.10364147322298,59773,188,1978,6,5.939341867873922,94.8001188378079,1
4005676619255478,934.8276116369893,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.841431283913676,95.86997208870982,1
3524574586339330,967.86,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.876120122608524,85.01906361875552,1
5639185151771675,732.9670636163246,180,392,505,106,59922,38.1806786799857,-90.55037107903898,26628,301,1971,7,6.598464155150394,98.27071754605221,1
3524574586339330,156.88352035743662,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.061857548224272,85.01906361875552,1
3524574586339330,813.7479450437612,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.702878795522114,85.01906361875552,1
3547013756786813,528.0723549011745,38,251,662,604,62008,30.256707031506842,-94.26879173891176,40081,161,1975,7,6.271125199256015,99.00542114604004,1
6443621694026976,960.9464641169022,108,429,547,66,54602,41.98329150635769,-90.37686340933746,4613,348,1959,8,6.868958798511024,99.65226643392435,1
3524574586339330,811.0458966952594,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.6995568615880305,85.01906361875552,1
4005676619255478,1061.1148844372701,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.968017373387352,95.86997208870982,1
3558179829444023,47.94985615500125,45,352,589,538,76464,31.562303573660813,-101.16857093358016,7458,116,1970,8,3.8907964303613998,105.9776332610743,1
4005676619255478,883.1968955998035,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.784679770415388,95.86997208870982,1
4005676619255478,1030.0439646719083,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.938327125854543,95.86997208870982,1
4005676619255478,601.3487007630763,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.4008365147637045,95.86997208870982,1
3524574586339330,26.293373728808668,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,3.3066439521730535,85.01906361875552,1
3524574586339330,394.4614406201859,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.980053287183398,85.01906361875552,1
4005676619255478,1038.7467872457985,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.946732488688744,95.86997208870982,1
4005676619255478,1071.8487177746322,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.978072742732276,95.86997208870982,1
3524574586339330,165.18485317134989,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.1131007421150665,85.01906361875552,1
4005676619255478,326.94,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,5.7928306648217225,95.86997208870982,1
4005676619255478,641.3139965644591,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.465077275345733,95.86997208870982,1
4005676619255478,1040.695228971911,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.948604692939511,95.86997208870982,1
6564459919350820,955.16,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.862925263064343,99.87067903488992,1
6013009218501763,687.4600999975546,147,409,525,88,57450,39.94776423153096,-90.46974154608061,16398,323,1965,8,6.534457364416155,98.89690592992588,1
4005676619255478,798.0982391338727,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.683483890816323,95.86997208870982,1
4005676619255478,428.4506917354852,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.06250693095837,95.86997208870982,1
4005676619255478,702.5331068976434,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.556114935713873,95.86997208870982,1
4005676619255478,992.3787584664799,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.901112019785568,95.86997208870982,1
4005676619255478,965.0582474714794,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.873224129984215,95.86997208870982,1
3524574586339330,697.8690724127639,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.549463417697911,85.01906361875552,1
3524574586339330,22.55,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,3.159125820462427,85.01906361875552,1
6330519909397452,794.3527944787766,118,424,541,72,55350,41.448653564983196,-90.40125815778478,7708,341,1961,8,6.678785782859007,99.45038139122667,1
4005676619255478,692.2595940384795,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.5414045236189935,95.86997208870982,1
4005676619255478,413.58422346166105,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.02727614684559,95.86997208870982,1
4005676619255478,701.81,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.555086585010803,95.86997208870982,1
3524574586339330,654.9892206872971,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.486144356929964,85.01906361875552,1
6268650213520758,656.33999164938,124,421,538,75,55759,41.15619233684845,-90.4146027364965,9401,338,1962,8,6.488201375727217,99.34099131610347,1
4005676619255478,969.4385470498132,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.877748079686966,95.86997208870982,1
4005676619255478,687.8566996080955,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.535033266229907,95.86997208870982,1
3524574586339330,12.849539383832834,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.6282519745953112,85.01906361875552,1
3524574586339330,655.8088240331563,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.487392992934019,85.01906361875552,1
4005676619255478,1076.814004761444,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.982690199255619,95.86997208870982,1
3524574586339330,895.8220239514844,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.798857429832273,85.01906361875552,1
3524574586339330,643.8651571937503,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.4690412363256335,85.01906361875552,1
5234698540333708,934.9548007069575,217,374,484,126,62597,36.26864970572061,-90.6376141686919,37699,278,1976,6,6.841567185468606,97.62475123486321,1
3553835607897986,22.631223620865722,42,313,618,564,70840,31.054354108976472,-98.48417415768961,20150,133,1972,8,3.1625688723746834,103.26425068070674,1
3524574586339330,683.8074528090981,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.529137707959166,85.01906361875552,1
4005676619255478,1068.5077093410343,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.974953736856493,95.86997208870982,1
4005676619255478,723.4964425094959,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.585476851478835,95.86997208870982,1
4005676619255478,1077.69,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.983502620920317,95.86997208870982,1
4005676619255478,454.7511024017651,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.121946832429714,95.86997208870982,1
4262801677799798,1065.3772991072508,303,329,433,175,69025,31.674443349777583,-90.84724109505665,64297,222,1990,5,6.972022481229114,96.21066248655404,1
3524574586339330,22.55,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,3.159125820462427,85.01906361875552,1
6564459919350820,844.9556901148482,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.740466982483795,99.87067903488992,1
4005676619255478,1128.26,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.029317829930528,95.86997208870982,1
6564459919350820,692.8567173575631,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.542265480052224,99.87067903488992,1
4005676619255478,875.1045197141448,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.775485398561128,95.86997208870982,1
4103901251913118,1121.6151684848014,318,322,425,183,70076,30.923312880370222,-90.88151408137932,68646,213,1992,5,7.023416214339851,95.99844207705257,1
3524574586339330,192.34074892399883,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.264454170640206,85.01906361875552,1
3560725013359375,334.02391976642565,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,5.814201931563882,107.56778306584178,1
3524574586339330,146.87357021303512,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,4.99635765336278,85.01906361875552,1
4390850521244911,1059.2455470410462,292,335,440,168,68178,32.27973680539481,-90.81962243868402,60793,230,1988,5,6.966255808431753,96.38560695524347,1
4005676619255478,1105.0586744350546,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.008558231701394,95.86997208870982,1
3524574586339330,694.2140199274129,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.544219740501882,85.01906361875552,1
4005676619255478,983.0,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.891625897052253,95.86997208870982,1
4005676619255478,1078.2221535778951,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.9839958324607405,95.86997208870982,1
4005676619255478,660.5573367980438,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.494596656742158,95.86997208870982,1
4005676619255478,660.6040489718777,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.4946672636603395,95.86997208870982,1
6202092077873553,801.9466891664752,130,418,535,78,56199,40.84156861326437,-90.42895855750812,11223,334,1963,8,6.688288322161899,99.22414158150981,1
3524574586339330,416.0926932589442,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.033308483089603,85.01906361875552,1
4005676619255478,1128.26,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.029317829930528,95.86997208870982,1
3524574586339330,741.3175949546954,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.609777177135989,85.01906361875552,1
3524574586339330,967.86,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.876120122608524,85.01906361875552,1
4005676619255478,923.600448778732,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.829361696930096,95.86997208870982,1
4096686964197718,1067.1203108022169,318,322,424,183,70124,30.889210572035488,-90.88307011990356,68844,213,1992,5,6.973655663739415,95.98893563418055,1
4005676619255478,1087.277880530973,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.992351799705401,95.86997208870982,1
3524574586339330,778.854169319089,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.659106939792562,85.01906361875552,1
6564459919350820,955.16,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.862925263064343,99.87067903488992,1
4005676619255478,989.5329858153361,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.898243167770204,95.86997208870982,1
3524574586339330,241.6336148399371,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.491552547669485,85.01906361875552,1
4005676619255478,899.2494608057174,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.802671903590419,95.86997208870982,1
3524574586339330,139.5739811822118,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,4.945733906648618,85.01906361875552,1
6564459919350820,952.0664531295763,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.859684631684402,99.87067903488992,1
6564459919350820,955.16,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.862925263064343,99.87067903488992,1
6508934077949286,631.3521293933059,102,432,551,63,54170,42.292026497594684,-90.36277628258257,2825,351,1958,8,6.449446405748648,99.76996964402323,1
4005676619255478,1017.9228008884919,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.926501270675183,95.86997208870982,1
3524574586339330,76.63015802407672,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,4.351955986021298,85.01906361875552,1
4005676619255478,701.81,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.555086585010803,95.86997208870982,1
3542508342310903,424.7045367493303,35,211,692,630,56176,29.729910033018744,-91.48479005644307,53243,179,1977,6,6.053745529928671,96.19425327036359,1
3560725013359375,831.5984081855809,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,6.7245514228993075,107.56778306584178,1
4005676619255478,838.2040032921195,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.732453827437868,95.86997208870982,1
4005676619255478,568.2319746653244,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.344288039383782,95.86997208870982,1
4005676619255478,1120.6040333295214,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.022515112323719,95.86997208870982,1
3524574586339330,14.28562834132039,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.7269130628603446,85.01906361875552,1
4005676619255478,883.679526736088,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.785225462745465,95.86997208870982,1
3534392229392497,12.857450083924244,30,138,745,677,45669,28.780930988434008,-86.46965279420769,76955,212,1981,6,2.628823000207139,91.13365373401766,1
4005676619255478,836.762054162693,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.730734115248839,95.86997208870982,1
4005676619255478,940.0688179487688,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.847016269694271,95.86997208870982,1
3524574586339330,206.37830931823302,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.334544706518218,85.01906361875552,1
3540410349220012,15.595953590611213,34,192,706,642,53460,29.48460153386958,-90.18839072934901,59373,188,1978,6,2.8091589060465627,94.88565513269532,1
3549353384978153,581.7504932208433,39,272,647,590,65037,30.53026879044512,-95.71450308375432,33245,151,1974,7,6.367759124283322,100.46573253098214,1
3524574586339330,41.921761736697164,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,3.7593789639074457,85.01906361875552,1
4005676619255478,1082.5039841486932,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.9879554980796605,95.86997208870982,1
3524574586339330,653.4292287115029,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.483763449192531,85.01906361875552,1
3524574586339330,746.5438607830108,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.616792980176226,85.01906361875552,1
3524574586339330,353.08,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.86952287630274,85.01906361875552,1
3524574586339330,967.86,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.876120122608524,85.01906361875552,1
4005676619255478,1064.0063513636258,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.970736041847457,95.86997208870982,1
4005676619255478,986.9646988647064,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.8956469672155185,95.86997208870982,1
3560725013359375,24.84,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,3.2519236789144013,107.56778306584178,1
4005676619255478,754.7111780388498,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.62765926355265,95.86997208870982,1
3524574586339330,801.9198667639757,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.68825491664336,85.01906361875552,1
4005676619255478,788.1694426959526,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.670981054057682,95.86997208870982,1
6564459919350820,780.52,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.661240741344687,99.87067903488992,1
3524574586339330,730.3285966510339,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.59486287536993,85.01906361875552,1
3551063497766493,623.4711523108947,40,288,636,580,67251,30.730224263751886,-96.7712220394479,28249,145,1973,7,6.436905135241517,101.53332506280198,1
3524574586339330,777.45,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.657304763135683,85.01906361875552,1
4005676619255478,1042.2078767572575,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.950055741716407,95.86997208870982,1
4005676619255478,421.31370931397083,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.0457484248606885,95.86997208870982,1
6564459919350820,759.0949519464064,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.633443362248015,99.87067903488992,1
6564459919350820,780.52,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.661240741344687,99.87067903488992,1
3524574586339330,116.785836807838,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,4.768868033155886,85.01906361875552,1
3524574586339330,524.421101191713,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.264200038591351,85.01906361875552,1
6295225878563932,811.7880952301269,122,422,539,74,55583,41.28181686961672,-90.40887067253595,8674,339,1961,8,6.700470430100477,99.38788809678925,1
3524574586339330,905.4092829167957,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.8094909511847375,85.01906361875552,1
4005676619255478,836.1211014177054,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.729968745110462,95.86997208870982,1
3524574586339330,628.0707990026693,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.444243808399121,85.01906361875552,1
4005676619255478,1093.9318480771544,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.998447401114716,95.86997208870982,1
4342916387956158,890.7665760743942,296,333,437,171,68495,32.05314969691536,-90.82996127752241,62105,227,1989,5,6.793204412318996,96.31970863311977,1
4005676619255478,1128.26,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.029317829930528,95.86997208870982,1
4778776158792620,1040.6693243624982,257,353,460,149,65612,34.113481206018136,-90.73595135979485,50176,252,1983,6,6.948579824887136,96.93679626003951,1
