cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,trans_num,state_display,trans_date_trans_time_year,trans_date_trans_time_month,trans_date_trans_time_day,dob_year,dob_month,dob_day,is_fraud,log_amount,amount_bin_low,amount_bin_medium,amount_bin_high,distance_from_origin,category_risk
4833514295602739,303,7,929.7212995476891,252,355,1,463,146,26,65250,34.372231188387545,-90.72414497599345,48678,255,3387,27,2020,6,21,1982,6,24,1,6.8359598764435905,0,0,1,97.01711580176479,0.4032983508245877
4005676619255478,336,11,1100.670366377378,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3799,17,2020,6,21,1994,5,31,1,7.004582821897102,0,0,1,95.86997208870982,0.7554064131245339
3524574586339330,480,5,464.5108359120067,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1845,8,2020,6,22,1986,5,7,1,6.143135374452652,0,1,0,85.01906361875552,0.5653370013755158
4005676619255478,480,7,658.0667496096291,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1794,17,2020,6,22,1994,5,31,1,6.49082481861381,0,0,1,95.86997208870982,0.4032983508245877
3524574586339330,421,11,842.9507820605015,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,829,8,2020,6,22,1986,5,7,1,6.738094177801373,0,0,1,85.01906361875552,0.7554064131245339
4005676619255478,421,9,830.0412085891024,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2796,17,2020,6,21,1994,5,31,1,6.722679382782508,0,0,1,95.86997208870982,0.6488946684005201
3533702100269796,401,4,270.20365746399216,29,132,0,750,681,16,44776,28.700237424644932,-86.0432057605345,78971,215,1561,16,2020,6,21,1981,6,9,1,5.602870042199462,0,1,0,90.70356600366199,0.588302752293578
4005676619255478,423,9,828.4117058295078,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2166,17,2020,6,21,1994,5,31,1,6.720716661324341,0,0,1,95.86997208870982,0.6488946684005201
4005676619255478,422,9,935.3540467407514,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3142,17,2020,6,21,1994,5,31,1,6.841993660022085,0,0,1,95.86997208870982,0.6488946684005201
4005676619255478,470,8,765.4924924988096,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2373,17,2020,6,21,1994,5,31,1,6.641824903741801,0,0,1,95.86997208870982,0.7415307402760352
3524574586339330,517,7,296.71347661174207,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,335,8,2020,6,21,1986,5,7,1,5.696131536099373,0,1,0,85.01906361875552,0.4032983508245877
6564459919350820,514,8,784.926194545059,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,2902,48,2020,6,21,1958,9,10,1,6.66686288795042,0,0,1,99.87067903488992,0.7415307402760352
3560725013359375,227,6,167.46326307679408,47,375,0,573,524,42,79759,31.8599,-102.7413,23,106,1069,42,2020,6,21,1969,9,15,1,5.126717702738764,0,1,0,107.56778306584178,0.3757309941520468
4005676619255478,308,11,983.0,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2423,17,2020,6,21,1994,5,31,1,6.891625897052253,0,0,1,95.86997208870982,0.7554064131245339
6564459919350820,473,3,680.5981841196792,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,1881,48,2020,6,21,1958,9,10,1,6.524440311367894,0,0,1,99.87067903488992,0.6210268948655256
3524574586339330,558,10,922.1099223899953,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1386,8,2020,6,22,1986,5,7,1,6.82774831992544,0,0,1,85.01906361875552,0.5869837296620776
3560725013359375,224,5,24.84,47,375,0,573,524,42,79759,31.8599,-102.7413,23,106,390,42,2020,6,21,1969,9,15,1,3.2519236789144013,1,0,0,107.56778306584178,0.5653370013755158
4005676619255478,193,4,326.94,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,571,17,2020,6,22,1994,5,31,1,5.7928306648217225,0,1,0,95.86997208870982,0.588302752293578
3527734157318032,639,9,81.3048699469266,26,78,0,789,716,10,37050,28.002433826119756,-82.3554732983104,96407,239,1697,10,2020,6,21,1984,5,7,1,4.4104302790420435,0,1,0,86.985977504279,0.6488946684005201
4328608657792450,262,9,1019.9687396104366,298,332,1,436,171,20,68590,31.985516322026335,-90.83304728964274,62496,226,4017,20,2020,6,21,1989,5,28,1,6.928507200272276,0,0,1,96.30013361521928,0.6488946684005201
6564459919350820,482,4,700.7166059578344,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,2099,48,2020,6,21,1958,9,10,1,6.553529627302201,0,0,1,99.87067903488992,0.588302752293578
4005676619255478,394,9,866.3124922429395,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3034,17,2020,6,21,1994,5,31,1,6.76539934118744,0,0,1,95.86997208870982,0.6488946684005201
4005676619255478,331,9,950.0063385658929,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3583,17,2020,6,21,1994,5,31,1,6.8575207276818455,0,0,1,95.86997208870982,0.6488946684005201
3524574586339330,346,12,777.45,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,562,8,2020,6,22,1986,5,7,1,6.657304763135683,0,0,1,85.01906361875552,0.12418300653594772
3524574586339330,535,8,791.4262554208847,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1517,8,2020,6,22,1986,5,7,1,6.675099448325052,0,0,1,85.01906361875552,0.7415307402760352
3551691469679881,352,11,634.1787654589573,41,293,0,632,576,33,68064,30.803650076377227,-97.15926067002526,26414,142,3577,33,2020,6,21,1973,8,13,1,6.453906479681064,0,0,1,101.92539816931702,0.7554064131245339
4005676619255478,261,11,1043.9566974799682,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3709,17,2020,6,21,1994,5,31,1,6.951730725722129,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,501,10,891.0587647673091,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2856,17,2020,6,21,1994,5,31,1,6.793532010194011,0,0,1,95.86997208870982,0.5869837296620776
3524574586339330,532,7,252.70405094254022,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,315,8,2020,6,21,1986,5,7,1,5.536168433929631,0,1,0,85.01906361875552,0.4032983508245877
4987633637003740,344,9,963.648233761578,239,362,1,471,139,28,64231,35.100761226021575,-90.69090321436556,44460,264,3863,28,2020,6,21,1980,6,22,1,6.871763510284343,0,0,1,97.2466110694023,0.6488946684005201
3524574586339330,591,7,479.01990708504815,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,754,8,2020,6,21,1986,5,7,1,6.173827576135802,0,1,0,85.01906361875552,0.4032983508245877
3546614569762138,376,5,23.94615396549104,38,248,0,665,606,28,61492,30.210031963639334,-94.02212467769954,41247,162,318,28,2020,6,21,1975,7,11,1,3.2167196606355266,1,0,0,98.75629580008045,0.5653370013755158
4005676619255478,492,8,735.9915713759765,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2180,17,2020,6,21,1994,5,31,1,6.602576455727708,0,0,1,95.86997208870982,0.7415307402760352
4005676619255478,490,11,936.0682865163608,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3089,17,2020,6,21,1994,5,31,1,6.842756157401918,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,291,11,1004.8631877672939,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2884,17,2020,6,21,1994,5,31,1,6.91360134515618,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,296,10,918.6467936415759,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2241,17,2020,6,21,1994,5,31,1,6.823989676372143,0,0,1,95.86997208870982,0.5869837296620776
6564459919350820,478,3,691.8315400788798,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,2003,48,2020,6,21,1958,9,10,1,6.540786881729984,0,0,1,99.87067903488992,0.6210268948655256
4005676619255478,402,9,856.6586592966312,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2213,17,2020,6,21,1994,5,31,1,6.754206187343815,0,0,1,95.86997208870982,0.6488946684005201
4005676619255478,341,11,1120.1927953017448,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4027,17,2020,6,21,1994,5,31,1,7.0221483933885605,0,0,1,95.86997208870982,0.7554064131245339
6564459919350820,383,11,955.16,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,409,48,2020,6,21,1958,9,10,1,6.862925263064343,0,0,1,99.87067903488992,0.7554064131245339
6564459919350820,413,5,794.4867510837461,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,801,48,2020,6,21,1958,9,10,1,6.678954192810419,0,0,1,99.87067903488992,0.5653370013755158
3560725013359375,234,8,454.4183150232762,47,375,0,573,524,42,79759,31.8599,-102.7413,23,106,2437,42,2020,6,21,1969,9,15,1,6.1212163702633555,0,1,0,107.56778306584178,0.7415307402760352
6564459919350820,464,2,661.7219182623546,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,1675,48,2020,6,21,1958,9,10,1,6.496355472732175,0,0,1,99.87067903488992,0.07974137931034483
3531132518525669,544,5,22.965421502445583,28,108,0,767,696,14,41449,28.39978827453591,-84.45540070127943,86478,225,240,14,2020,6,21,1982,5,8,1,3.176612020708356,1,0,0,89.10254026486639,0.5653370013755158
3524574586339330,449,4,395.6864956003256,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1816,8,2020,6,22,1986,5,7,1,5.983146285096446,0,1,0,85.01906361875552,0.588302752293578
3524574586339330,508,5,277.9143409271977,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1846,8,2020,6,22,1986,5,7,1,5.630904712914218,0,1,0,85.01906361875552,0.5653370013755158
4005676619255478,256,11,1087.5693026501142,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4362,17,2020,6,21,1994,5,31,1,6.992619546677382,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,301,11,991.2142282956258,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2596,17,2020,6,21,1994,5,31,1,6.899939039912916,0,0,1,95.86997208870982,0.7554064131245339
6564459919350820,464,9,849.425175086275,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,1957,48,2020,6,21,1958,9,10,1,6.745736430406905,0,0,1,99.87067903488992,0.6488946684005201
6564459919350820,442,0,639.4470386615245,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,1179,48,2020,6,21,1958,9,10,1,6.462166430426225,0,0,1,99.87067903488992,0.08955223880597014
3524574586339330,564,4,130.69085905489644,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,779,8,2020,6,21,1986,5,7,1,4.88045719901239,0,1,0,85.01906361875552,0.588302752293578
4005676619255478,385,9,878.314144063396,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3113,17,2020,6,21,1994,5,31,1,6.7791422218502575,0,0,1,95.86997208870982,0.6488946684005201
4005676619255478,283,11,1014.9308189665026,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3096,17,2020,6,21,1994,5,31,1,6.923560534251688,0,0,1,95.86997208870982,0.7554064131245339
3524574586339330,524,4,217.6191458144499,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1239,8,2020,6,21,1986,5,7,1,5.387331155687852,0,1,0,85.01906361875552,0.588302752293578
5482855643537300,320,11,1006.9537458441645,194,385,1,497,114,34,60956,37.44170107028408,-90.58408954812205,30907,292,2104,34,2020,6,21,1973,7,18,1,6.91567756051911,0,0,1,98.01713247335236,0.7554064131245339
4005676619255478,518,8,701.81,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1956,17,2020,6,22,1994,5,31,1,6.555086585010803,0,0,1,95.86997208870982,0.7415307402760352
3524574586339330,508,4,252.0362730505592,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1422,8,2020,6,21,1986,5,7,1,5.533532850192115,0,1,0,85.01906361875552,0.588302752293578
4005676619255478,426,9,925.4832698756825,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3092,17,2020,6,21,1994,5,31,1,6.831395988223666,0,0,1,95.86997208870982,0.6488946684005201
4005676619255478,327,9,1037.822293367775,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2894,17,2020,6,21,1994,5,31,1,6.9458429402512065,0,0,1,95.86997208870982,0.6488946684005201
4005676619255478,226,5,503.64466891008965,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1354,17,2020,6,21,1994,5,31,1,6.223854555693847,0,0,1,95.86997208870982,0.5653370013755158
4005676619255478,442,7,614.5292872249994,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1633,17,2020,6,22,1994,5,31,1,6.4224825273113275,0,0,1,95.86997208870982,0.4032983508245877
3524574586339330,566,11,967.86,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1341,8,2020,6,22,1986,5,7,1,6.876120122608524,0,0,1,85.01906361875552,0.7554064131245339
3550391722930164,306,9,702.7106019778546,40,282,0,640,584,32,66381,30.651676780644635,-96.35611655146703,30212,147,3620,32,2020,6,21,1973,7,12,1,6.556367194906836,0,0,1,101.11392825098334,0.6488946684005201
6382503026716325,438,0,656.449262022851,114,426,1,544,70,44,55006,41.69438042880437,-90.390045999863,6285,344,1431,45,2020,6,21,1960,8,11,1,6.488367593048232,0,0,1,99.5428640094267,0.08955223880597014
3524574586339330,522,7,283.4864206405496,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,329,8,2020,6,21,1986,5,7,1,5.6506855218140615,0,1,0,85.01906361875552,0.4032983508245877
4005676619255478,331,10,1061.5730387737106,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3216,17,2020,6,21,1994,5,31,1,6.96844864081118,0,0,1,95.86997208870982,0.5869837296620776
4005676619255478,243,7,614.3675297769037,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1382,17,2020,6,21,1994,5,31,1,6.422219698702475,0,0,1,95.86997208870982,0.4032983508245877
3524574586339330,440,5,430.40512371076807,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1702,8,2020,6,22,1986,5,7,1,6.067047610821865,0,1,0,85.01906361875552,0.5653370013755158
4005676619255478,363,9,908.2907941461193,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3310,17,2020,6,21,1994,5,31,1,6.8126649485698945,0,0,1,95.86997208870982,0.6488946684005201
4005676619255478,215,4,353.25897693750335,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,668,17,2020,6,22,1994,5,31,1,5.870028218934275,0,1,0,95.86997208870982,0.588302752293578
3524574586339330,566,10,918.0899203667311,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1463,8,2020,6,22,1986,5,7,1,6.823383963452367,0,0,1,85.01906361875552,0.5869837296620776
3524574586339330,346,12,777.45,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,562,8,2020,6,22,1986,5,7,1,6.657304763135683,0,0,1,85.01906361875552,0.12418300653594772
4005676619255478,389,9,873.366683719106,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3081,17,2020,6,21,1994,5,31,1,6.77349983425984,0,0,1,95.86997208870982,0.6488946684005201
6564459919350820,383,11,955.16,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,409,48,2020,6,21,1958,9,10,1,6.862925263064343,0,0,1,99.87067903488992,0.7554064131245339
3551475111746309,339,6,20.6308967036391,41,291,0,633,577,33,67784,30.77835235724086,-97.02556800882863,27046,143,660,33,2020,6,21,1973,7,12,1,3.074122695584594,1,0,0,101.79031300306677,0.3757309941520468
6564459919350820,463,9,851.611888750745,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,1925,48,2020,6,21,1958,9,10,1,6.748304448346893,0,0,1,99.87067903488992,0.6488946684005201
4005676619255478,343,11,1128.26,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4122,17,2020,6,21,1994,5,31,1,7.029317829930528,0,0,1,95.86997208870982,0.7554064131245339
5984296166003265,349,11,982.9417448218562,149,408,1,523,89,40,57640,39.81203615855087,-90.47593461982521,17183,321,1318,40,2020,6,21,1966,8,14,1,6.8915666928829085,0,0,1,98.84782733282834,0.7554064131245339
4005676619255478,235,5,542.4830181102151,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,580,17,2020,6,22,1994,5,31,1,6.297998460645728,0,0,1,95.86997208870982,0.5653370013755158
4005676619255478,451,8,752.236370479855,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1544,17,2020,6,22,1994,5,31,1,6.624379083561749,0,0,1,95.86997208870982,0.7415307402760352
4005676619255478,311,11,996.1454941497856,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2576,17,2020,6,21,1994,5,31,1,6.90489669126043,0,0,1,95.86997208870982,0.7554064131245339
3524574586339330,403,8,566.3134841574299,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1256,8,2020,6,22,1986,5,7,1,6.340912033056618,0,0,1,85.01906361875552,0.7415307402760352
3524574586339330,376,9,665.8067277010712,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,928,8,2020,6,22,1986,5,7,1,6.50250024035944,0,0,1,85.01906361875552,0.6488946684005201
4005676619255478,457,8,747.7465260458059,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1580,17,2020,6,22,1994,5,31,1,6.618400509747184,0,0,1,95.86997208870982,0.7415307402760352
4005676619255478,249,11,1059.7409888966372,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4042,17,2020,6,21,1994,5,31,1,6.966722989016078,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,193,4,326.94,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,571,17,2020,6,22,1994,5,31,1,5.7928306648217225,0,1,0,95.86997208870982,0.588302752293578
4005676619255478,366,7,671.1522043667944,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1981,17,2020,6,21,1994,5,31,1,6.510484809470565,0,0,1,95.86997208870982,0.4032983508245877
3524574586339330,438,5,437.10654597161647,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1680,8,2020,6,22,1986,5,7,1,6.08246213643755,0,1,0,85.01906361875552,0.5653370013755158
3524574586339330,633,6,10.5187859302626,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,2434,8,2020,6,22,1986,5,7,1,2.443979261716002,1,0,0,85.01906361875552,0.3757309941520468
3524574586339330,508,3,214.17660708477797,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,2668,8,2020,6,22,1986,5,7,1,5.371459119241366,0,1,0,85.01906361875552,0.6210268948655256
5466949248704044,355,4,816.5003753140434,196,384,1,496,115,34,61061,37.366510725443824,-90.58752037374458,31342,291,2596,34,2020,6,21,1973,7,19,1,6.70625136187105,0,0,1,97.99160663678444,0.588302752293578
6564459919350820,383,11,955.16,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,409,48,2020,6,21,1958,9,10,1,6.862925263064343,0,0,1,99.87067903488992,0.7554064131245339
4005676619255478,215,7,718.2111739788384,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2577,17,2020,6,21,1994,5,31,1,6.578155019714746,0,0,1,95.86997208870982,0.4032983508245877
4005676619255478,326,11,1120.6857704508968,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4166,17,2020,6,21,1994,5,31,1,7.022587984871237,0,0,1,95.86997208870982,0.7554064131245339
3524574586339330,579,3,13.859885375613718,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,3469,8,2020,6,21,1986,5,7,1,2.6986653256403286,1,0,0,85.01906361875552,0.6210268948655256
3534356333412893,486,5,237.67282682620726,30,137,0,745,677,17,45623,28.776733839777787,-86.44747182325679,77060,212,3857,17,2020,6,21,1981,6,9,1,5.475093688683777,0,1,0,91.11128247982349,0.5653370013755158
3524574586339330,507,7,623.7569147399915,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1685,8,2020,6,22,1986,5,7,1,6.437362637665003,0,0,1,85.01906361875552,0.4032983508245877
4005676619255478,266,8,747.4739560939182,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1758,17,2020,6,21,1994,5,31,1,6.618036408456626,0,0,1,95.86997208870982,0.7415307402760352
3524574586339330,368,10,696.1228091335076,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,829,8,2020,6,22,1986,5,7,1,6.546961591987918,0,0,1,85.01906361875552,0.5869837296620776
4005676619255478,436,9,810.9281623774384,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2137,17,2020,6,21,1994,5,31,1,6.699411866269455,0,0,1,95.86997208870982,0.6488946684005201
4527757740621893,378,10,1057.3089002577153,280,341,1,447,162,23,67273,32.92690425873585,-90.79009313295057,57046,237,3886,23,2020,6,21,1986,5,26,1,6.9644275360215255,0,0,1,96.57650871280136,0.5869837296620776
4005676619255478,372,10,897.0244345047954,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2280,17,2020,6,21,1994,5,31,1,6.8001972778482696,0,0,1,95.86997208870982,0.5869837296620776
4005676619255478,201,4,374.73088590750376,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,705,17,2020,6,21,1994,5,31,1,5.92887315816423,0,1,0,95.86997208870982,0.588302752293578
3560725013359375,225,5,79.92793201348002,47,375,0,573,524,42,79759,31.8599,-102.7413,23,106,652,42,2020,6,21,1969,9,15,1,4.393559030400706,0,1,0,107.56778306584178,0.5653370013755158
3524574586339330,591,3,16.91932550231677,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,2320,8,2020,6,21,1986,5,7,1,2.8858797674587606,1,0,0,85.01906361875552,0.6210268948655256
3524574586339330,485,3,282.63071703140406,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,2317,8,2020,6,22,1986,5,7,1,5.647673099904892,0,1,0,85.01906361875552,0.6210268948655256
3524574586339330,461,4,353.08,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1957,8,2020,6,22,1986,5,7,1,5.86952287630274,0,1,0,85.01906361875552,0.588302752293578
4005676619255478,261,11,1044.204312466989,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3714,17,2020,6,21,1994,5,31,1,6.951967659610955,0,0,1,95.86997208870982,0.7554064131245339
3529154452369859,622,9,114.08167087600759,26,91,0,779,708,12,38888,28.16850226982691,-83.2331070509942,92257,233,1808,12,2020,6,21,1983,5,8,1,4.745642057834179,0,1,0,87.8704422970973,0.6488946684005201
4005676619255478,343,11,1128.26,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4122,17,2020,6,21,1994,5,31,1,7.029317829930528,0,0,1,95.86997208870982,0.7554064131245339
3524574586339330,497,4,294.7018417296481,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1870,8,2020,6,22,1986,5,7,1,5.689351655211197,0,1,0,85.01906361875552,0.588302752293578
3524574586339330,615,5,22.55,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,207,8,2020,6,21,1986,5,7,1,3.159125820462427,1,0,0,85.01906361875552,0.5653370013755158
3524574586339330,475,10,475.57222706092426,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,910,8,2020,6,22,1986,5,7,1,6.166619289909471,0,1,0,85.01906361875552,0.5869837296620776
6564459919350820,383,11,955.16,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,409,48,2020,6,21,1958,9,10,1,6.862925263064343,0,0,1,99.87067903488992,0.7554064131245339
4005676619255478,343,11,1128.26,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4122,17,2020,6,21,1994,5,31,1,7.029317829930528,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,239,11,1073.5772954033575,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4334,17,2020,6,21,1994,5,31,1,6.979682649654761,0,0,1,95.86997208870982,0.7554064131245339
5896544830238144,444,8,858.089807112708,157,404,1,519,94,39,58220,39.397231090178146,-90.49486156928864,19585,316,3346,39,2020,6,21,1967,7,15,1,6.755873464962646,0,0,1,98.69884390415936,0.7415307402760352
3524574586339330,480,4,312.0157919691166,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1739,8,2020,6,21,1986,5,7,1,5.746253642842867,0,1,0,85.01906361875552,0.588302752293578
4005676619255478,251,10,1025.8782444267106,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3473,17,2020,6,21,1994,5,31,1,6.934278648301293,0,0,1,95.86997208870982,0.5869837296620776
3524574586339330,615,5,22.55,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,207,8,2020,6,21,1986,5,7,1,3.159125820462427,1,0,0,85.01906361875552,0.5653370013755158
6564459919350820,448,9,870.8099772997435,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,1644,48,2020,6,21,1958,9,10,1,6.77057148422119,0,0,1,99.87067903488992,0.6488946684005201
3524574586339330,400,8,577.8147585140379,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1218,8,2020,6,22,1986,5,7,1,6.36098249290156,0,0,1,85.01906361875552,0.7415307402760352
4005676619255478,253,6,648.1748725206971,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1994,17,2020,6,21,1994,5,31,1,6.4757021295936115,0,0,1,95.86997208870982,0.3757309941520468
4005676619255478,420,11,975.2007653478825,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3457,17,2020,6,21,1994,5,31,1,6.883668267459995,0,0,1,95.86997208870982,0.7554064131245339
3536080368906792,496,7,283.5674501768382,31,153,0,734,667,18,47854,28.978317229792072,-87.51279394651901,72023,205,1505,18,2020,6,21,1980,6,9,1,5.65097030868923,0,1,0,92.18585560592449,0.4032983508245877
4005676619255478,502,10,884.0261152132596,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2822,17,2020,6,21,1994,5,31,1,6.785617153288103,0,0,1,95.86997208870982,0.5869837296620776
3560725013359375,224,5,24.84,47,375,0,573,524,42,79759,31.8599,-102.7413,23,106,390,42,2020,6,21,1969,9,15,1,3.2519236789144013,1,0,0,107.56778306584178,0.5653370013755158
4509661843023035,363,8,1028.216665068622,281,341,1,446,162,22,67392,32.841364021937046,-90.79399620902757,57541,236,3551,23,2020,6,21,1986,5,26,1,6.936553272531278,0,0,1,96.55104835487958,0.7415307402760352
4005676619255478,506,9,836.3057167438756,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2595,17,2020,6,21,1994,5,31,1,6.730189256780385,0,0,1,95.86997208870982,0.6488946684005201
5838922004259962,386,3,750.0135182696365,162,401,1,516,97,38,58601,39.12484503404235,-90.50729014722104,21162,313,2131,39,2020,6,21,1968,7,15,1,6.621423651961167,0,0,1,98.60184110213706,0.6210268948655256
5838077169035070,437,8,864.8800792233122,163,401,1,515,97,38,58607,39.120851454569525,-90.50747236841991,21185,313,3379,39,2020,6,21,1968,7,15,1,6.763746422326213,0,0,1,98.60042379752122,0.7415307402760352
3543289976048849,412,5,23.73555286804868,35,218,0,687,625,25,57188,29.82130280260042,-91.96777994630786,50960,176,301,25,2020,6,21,1977,7,11,1,3.2082415960793087,1,0,0,96.68186308246698,0.5653370013755158
3524574586339330,632,6,18.57924182245092,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,555,8,2020,6,21,1986,5,7,1,2.9744699143123463,1,0,0,85.01906361875552,0.3757309941520468
4005676619255478,260,6,674.1382490791857,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,586,17,2020,6,22,1994,5,31,1,6.514917483351764,0,0,1,95.86997208870982,0.3757309941520468
